0	-81.921524	0.000006	0.000000
1	-81.933342	0.000005	0.000000
2	-81.929398	0.000005	50.314465
3	-81.953117	0.000004	0.000000
4	-81.921524	0.000006	0.000000
5	-81.933342	0.000005	100.628929
6	-81.913658	0.000006	50.314465
7	-81.933342	0.000005	50.314465
8	-81.925461	0.000006	0.000000
9	-81.913658	0.000006	0.000000
10	-64.209938	0.000278	201.257858
11	-60.762421	0.000748	754.716980
12	-67.083740	0.000352	704.402527
13	-67.950127	0.000319	1911.949707
14	-68.881638	0.000274	1962.264160
15	-67.955017	0.000308	1811.320801
16	-67.781723	0.000321	2113.207520
17	-65.650177	0.000406	1509.433960
18	-67.845589	0.000317	1157.232666
19	-67.582932	0.000339	1106.918213
20	-68.332100	0.000308	1308.176147
21	-70.210312	0.000233	1358.490601
22	-69.061157	0.000275	2314.465332
23	-68.885742	0.000289	1408.805054
24	-66.614784	0.000379	1509.433960
25	-69.990692	0.000248	1358.490601
26	-67.954544	0.000325	1610.062866
27	-70.781456	0.000215	1660.377319
28	-69.658401	0.000253	1861.635254
29	-71.169289	0.000212	1761.006348
30	-69.919632	0.000258	1710.691772
31	-71.257202	0.000212	1911.949707
32	-70.508751	0.000232	1710.691772
33	-70.062416	0.000242	1610.062866
34	-70.958733	0.000215	1861.635254
35	-68.449554	0.000310	1911.949707
36	-70.023857	0.000233	1408.805054
37	-69.935547	0.000255	2062.893066
38	-72.687965	0.000174	2515.723389
39	-71.702347	0.000201	2113.207520
40	-73.089996	0.000156	2415.094238
41	-71.021286	0.000217	1911.949707
42	-72.096428	0.000186	1610.062866
43	-71.324921	0.000207	1660.377319
44	-72.919838	0.000170	1459.119507
45	-71.099052	0.000201	1761.006348
46	-73.659790	0.000156	1459.119507
47	-73.922394	0.000146	1408.805054
48	-73.499557	0.000154	1861.635254
49	-73.281601	0.000162	1911.949707
50	-72.536209	0.000183	1861.635254
51	-73.443901	0.000156	1408.805054
52	-73.227051	0.000160	1559.748413
53	-74.764305	0.000130	1459.119507
54	-73.406624	0.000154	1811.320801
55	-74.424362	0.000147	1509.433960
56	-72.505493	0.000186	1157.232666
57	-73.812157	0.000154	1106.918213
58	-73.197395	0.000167	1660.377319
59	-75.638710	0.000112	2314.465332
60	-74.755981	0.000133	1710.691772
61	-74.725105	0.000130	2012.578613
62	-73.763779	0.000159	1157.232666
63	-73.790924	0.000149	2264.150879
64	-73.929886	0.000150	1358.490601
65	-72.959129	0.000161	1911.949707
66	-72.681862	0.000176	1358.490601
67	-73.878952	0.000152	1559.748413
68	-74.051537	0.000145	1861.635254
69	-72.221092	0.000190	1106.918213
70	-74.317169	0.000138	1509.433960
71	-73.798798	0.000145	1761.006348
72	-75.890335	0.000111	1408.805054
73	-74.875504	0.000132	1861.635254
74	-73.900002	0.000151	1207.547119
75	-74.191277	0.000145	1106.918213
76	-74.129997	0.000146	1861.635254
77	-75.057137	0.000124	1710.691772
78	-74.133270	0.000145	1509.433960
79	-73.928017	0.000146	1660.377319
80	-74.189285	0.000138	1408.805054
81	-75.128189	0.000123	1911.949707
82	-73.099274	0.000164	1811.320801
83	-73.906212	0.000152	1559.748413
84	-73.328674	0.000162	1308.176147
85	-72.504593	0.000175	2314.465332
86	-72.730888	0.000178	2566.037842
87	-72.268143	0.000176	1911.949707
88	-72.610268	0.000176	1308.176147
89	-72.355957	0.000182	2163.521973
90	-72.107910	0.000187	2113.207520
91	-72.487526	0.000183	2364.779785
92	-72.876968	0.000166	1610.062866
93	-72.400108	0.000176	2415.094238
94	-72.115723	0.000189	1811.320801
95	-72.257072	0.000181	2113.207520
96	-72.761818	0.000171	2566.037842
97	-73.098244	0.000163	1861.635254
98	-74.569595	0.000138	1509.433960
99	-72.331673	0.000177	1559.748413
100	-73.588745	0.000160	2364.779785
101	-72.996765	0.000166	2113.207520
102	-74.275703	0.000133	2113.207520
103	-73.771004	0.000149	1761.006348
104	-73.808510	0.000148	1207.547119
105	-61.163792	0.000528	2918.239014
106	-72.102577	0.000176	2566.037842
107	-73.861076	0.000148	1761.006348
108	-72.464722	0.000186	2213.836426
109	-67.361481	0.000295	1408.805054
110	-41.933247	0.006321	955.974854
111	-41.918858	0.006810	603.773560
112	-22.187407	0.055638	654.088074
113	-22.110165	0.062144	805.031433
114	-22.963623	0.056486	754.716980
115	-21.106640	0.064822	654.088074
116	-22.314674	0.063594	654.088074
117	-27.025436	0.034612	503.144653
118	-29.516361	0.027719	201.257858
119	-25.785236	0.041381	654.088074
120	-24.476728	0.050052	553.459106
121	-28.623158	0.029657	503.144653
122	-31.768934	0.022191	251.572327
123	-32.763786	0.019478	402.515717
124	-31.065199	0.024804	251.572327
125	-31.673609	0.020168	150.943390
126	-30.179560	0.023628	301.886780
127	-30.040804	0.024806	352.201263
128	-32.390137	0.017079	503.144653
129	-30.111158	0.021939	452.830200
130	-26.714024	0.028484	1006.289307
131	-24.794849	0.040527	1157.232666
132	-21.493395	0.058180	955.974854
133	-21.353149	0.063332	805.031433
134	-20.266394	0.073405	1006.289307
135	-18.408937	0.093344	955.974854
136	-20.795673	0.068724	1308.176147
137	-19.062597	0.083648	905.660400
138	-18.499439	0.094614	905.660400
139	-18.968977	0.080867	1106.918213
140	-18.908155	0.087236	654.088074
141	-19.333189	0.086440	654.088074
142	-22.511314	0.062504	503.144653
143	-30.435251	0.023455	654.088074
144	-33.236481	0.016087	654.088074
145	-35.216881	0.013751	503.144653
146	-36.130917	0.011544	553.459106
147	-30.432055	0.024303	553.459106
148	-24.236340	0.051337	503.144653
149	-19.340929	0.092729	452.830200
150	-17.596834	0.112719	452.830200
151	-18.700745	0.101041	654.088074
152	-19.812202	0.082306	955.974854
153	-20.656824	0.072810	1207.547119
154	-21.805538	0.062752	1459.119507
155	-29.001884	0.027360	1660.377319
156	-33.126587	0.016144	1056.603760
157	-31.561068	0.019596	855.345886
158	-24.216467	0.045723	805.031433
159	-24.387257	0.045724	1006.289307
160	-27.565460	0.032641	955.974854
161	-29.608393	0.024197	955.974854
162	-32.566608	0.017564	905.660400
163	-35.389805	0.013110	855.345886
164	-40.129082	0.008009	754.716980
165	-43.983528	0.005184	905.660400
166	-39.486061	0.007393	1207.547119
167	-42.441299	0.005927	1056.603760
168	-32.939377	0.015288	704.402527
169	-29.633177	0.024489	905.660400
170	-26.621115	0.035061	905.660400
171	-25.832609	0.034122	1106.918213
172	-26.103580	0.034159	805.031433
173	-26.552313	0.034671	1006.289307
174	-27.473829	0.030343	955.974854
175	-27.472466	0.028993	1006.289307
176	-28.130604	0.028720	704.402527
177	-28.203587	0.030574	654.088074
178	-29.710526	0.027051	503.144653
179	-34.067215	0.014690	654.088074
180	-35.291058	0.013216	905.660400
181	-38.994728	0.009132	1006.289307
182	-37.922359	0.010083	1911.949707
183	-38.429276	0.009768	3572.327148
184	-41.185619	0.006822	3924.528320
185	-37.442974	0.010124	4276.729492
186	-37.545380	0.010603	4025.157227
187	-40.590694	0.007653	4125.786133
188	-41.382084	0.006970	4377.358398
189	-41.333889	0.006813	4679.245117
190	-40.152615	0.007593	4679.245117
191	-38.657452	0.009716	4830.188477
192	-37.742851	0.010112	4578.616211
193	-39.100826	0.009020	4477.987305
194	-37.534805	0.010242	4729.559570
195	-36.109005	0.013053	4276.729492
196	-38.863773	0.009203	3773.584961
197	-42.446976	0.006136	3471.697998
198	-47.698757	0.003168	3622.641602
199	-56.249340	0.001235	3119.496826
200	-57.567913	0.001066	2566.037842
201	-60.829586	0.000727	3421.383545
202	-62.870094	0.000573	2515.723389
203	-62.588177	0.000576	1962.264160
204	-62.011669	0.000635	1207.547119
205	-61.750450	0.000679	1710.691772
206	-63.744499	0.000524	1710.691772
207	-57.166130	0.001015	1308.176147
208	-55.910030	0.001271	503.144653
209	-54.257507	0.001563	301.886780
210	-44.114227	0.005033	201.257858
211	-42.465469	0.006505	150.943390
212	-40.907238	0.007639	201.257858
213	-39.980110	0.008109	201.257858
214	-41.074158	0.007103	201.257858
215	-44.070461	0.004987	201.257858
216	-45.657669	0.004394	201.257858
217	-46.253033	0.004052	150.943390
218	-46.070797	0.003984	150.943390
219	-44.225452	0.004939	201.257858
220	-43.026546	0.005592	251.572327
221	-43.816574	0.005242	150.943390
222	-42.416794	0.006100	251.572327
223	-42.010513	0.006763	201.257858
224	-41.848316	0.006838	201.257858
225	-42.209721	0.006497	201.257858
226	-42.706860	0.006156	201.257858
227	-43.786663	0.005374	150.943390
228	-46.639999	0.003826	201.257858
229	-47.314445	0.003461	603.773560
230	-53.061188	0.001865	352.201263
231	-51.159260	0.002328	1056.603760
232	-28.177523	0.026596	754.716980
233	-24.763922	0.042343	1911.949707
234	-24.859169	0.044125	2012.578613
235	-26.686184	0.036564	1660.377319
236	-29.036690	0.026390	1610.062866
237	-31.487942	0.020044	1207.547119
238	-34.079327	0.015374	855.345886
239	-37.643688	0.010625	754.716980
240	-39.411213	0.008730	503.144653
241	-42.320374	0.006408	452.830200
242	-43.368526	0.005708	452.830200
243	-44.104889	0.005221	452.830200
244	-45.275475	0.004701	402.515717
245	-50.181057	0.002658	452.830200
246	-52.406639	0.001974	1006.289307
247	-54.528606	0.001545	553.459106
248	-55.277096	0.001435	855.345886
249	-56.688763	0.001239	352.201263
250	-59.051548	0.000904	1056.603760
251	-61.101254	0.000710	1006.289307
252	-48.070221	0.002757	2264.150879
253	-45.850147	0.004054	2566.037842
254	-31.469986	0.015273	1358.490601
255	-22.281561	0.061171	452.830200
256	-21.423323	0.072580	603.773560
257	-25.429476	0.041300	1056.603760
258	-25.599949	0.040193	402.515717
259	-24.153431	0.046759	805.031433
260	-32.484631	0.018404	1157.232666
261	-33.926258	0.014720	955.974854
262	-27.017210	0.033737	603.773560
263	-27.191254	0.031160	603.773560
264	-28.218884	0.027683	603.773560
265	-32.413265	0.016723	754.716980
266	-34.282021	0.014162	654.088074
267	-33.771015	0.015276	503.144653
268	-33.971378	0.016462	503.144653
269	-34.022549	0.015771	301.886780
270	-34.679218	0.014662	352.201263
271	-34.453056	0.015298	251.572327
272	-32.644173	0.020206	251.572327
273	-31.838907	0.022359	251.572327
274	-31.725874	0.022996	251.572327
275	-30.445639	0.024032	201.257858
276	-28.632481	0.027631	603.773560
277	-27.005741	0.034812	654.088074
278	-26.448299	0.036598	805.031433
279	-23.971972	0.051177	1006.289307
280	-25.878862	0.037776	1006.289307
